"","entrez_id","symbol","n_exons","length","source","Symbol"
"100129924","100129924","LOC100129924",7,983,"IGIS","LOC100129924"
"100129931","100129931","LOC100129931",4,4300,"IGIS","LOC100129931"
"100129935","100129935","LOC100129935",4,1831,"IGIS","LOC100129935"
"100129940","100129940","LOC100129940",18,13071,"IGIS","LOC100129940"
"100129961","100129961","CCNT2-AS1",5,1405,"IGIS","CCNT2-AS1"
"100129969","100129969","FAM205C",7,2049,"external","FAM205C"
"100129973","100129973","LOC100129973",3,1520,"IGIS","LOC100129973"
"100129995","100129995","LINC01460",2,2860,"external","LINC01460"
"10013","10013","HDAC6",63,9323,"IGIS","HDAC6"
"100130015","100130015","URAHP",7,2478,"IGIS","URAHP"
"100130017","100130017","FTLP10",3,1501,"IGIS","FTLP10"
"100130075","100130075","LOC100130075",1,1058,"IGIS","LOC100130075"
"100130083","100130083","HBCBP",3,4383,"IGIS","HBCBP"
"100130086","100130086","HSFX2",2,1962,"IGIS","HSFX2"
"100130093","100130093","LOC100130093",3,2400,"IGIS","LOC100130093"
"100130111","100130111","LOC100130111",2,2580,"external","LOC100130111"
"100130148","100130148","MAPT-IT1",1,3016,"IGIS","MAPT-IT1"
"100130155","100130155","MIR124-2HG",7,8018,"IGIS","MIR124-2HG"
"100130172","100130172","LOC100130172",2,2920,"external","LOC100130172"
"100130197","100130197","EFCAB14-AS1",4,584,"IGIS","EFCAB14-AS1"
"100130207","100130207","LOC100130207",15,1359,"IGIS","LOC100130207"
"100130231","100130231","LINC00861",5,5707,"IGIS","LINC00861"
"100130238","100130238","LOC100130238",4,3877,"IGIS","LOC100130238"
"100130249","100130249","PP2672",3,5413,"IGIS","PP2672"
"100130256","100130256","LOC100130256",11,1549,"IGIS","LOC100130256"
"100130264","100130264","LOC100130264",8,1789,"IGIS","LOC100130264"
"100130274","100130274","CCDC166",2,1320,"IGIS","CCDC166"
"100130275","100130275","TFAP2A-AS1",3,1304,"IGIS","TFAP2A-AS1"
"100130285","100130285","LOC100130285",4,3856,"IGIS","LOC100130285"
"100130298","100130298","LOC100130298",2,513,"IGIS","LOC100130298"
"100130301","100130301","LOC100130301",7,1029,"IGIS","LOC100130301"
"100130302","100130302","SUPT20HL1",1,2664,"IGIS","SUPT20HL1"
"100130311","100130311","C17orf107",3,3082,"IGIS","C17orf107"
"100130331","100130331","LOC100130331",12,3127,"IGIS","LOC100130331"
"100130342","100130342","SCGB2B3P",1,180,"IGIS","SCGB2B3P"
"100130348","100130348","TMEM262",5,740,"IGIS","TMEM262"
"100130357","100130357","LOC100130357",5,2305,"IGIS","LOC100130357"
"100130361","100130361","CXorf49",6,1851,"IGIS","CXorf49"
"100130370","100130370","LOC100130370",7,1067,"IGIS","LOC100130370"
"100130373","100130373","LOC100130373",12,8604,"IGIS","LOC100130373"
"100130386","100130386","LINC00552",1,2579,"IGIS","LINC00552"
"100130417","100130417","LOC100130417",8,1942,"IGIS","LOC100130417"
"100130418","100130418","CECR7",4,2726,"IGIS","CECR7"
"100130449","100130449","PP14571",2,2017,"IGIS","PP14571"
"100130451","100130451","LOC100130451",3,1726,"IGIS","LOC100130451"
"100130452","100130452","LOC100130452",4,507,"IGIS","LOC100130452"
"100130458","100130458","LOC100130458",3,8220,"IGIS","LOC100130458"
"100130460","100130460","CAND1.11",4,1019,"IGIS","CAND1.11"
"100130476","100130476","LOC100130476",4,1965,"IGIS","LOC100130476"
"100130480","100130480","LINC01387",12,1206,"IGIS","LINC01387"
"100130502","100130502","LOC100130502",3,4146,"IGIS","LOC100130502"
"100130519","100130519","TMEM221",3,1930,"IGIS","TMEM221"
"100130520","100130520","LOC100130520",34,8248,"IGIS","LOC100130520"
"100130522","100130522","PARD6G-AS1",5,3737,"IGIS","PARD6G-AS1"
"100130539","100130539","LOC100130539",3,1110,"IGIS","LOC100130539"
"100130548","100130548","LOC100130548",16,11434,"IGIS","LOC100130548"
"100130557","100130557","NFYC-AS1",1,3182,"IGIS","NFYC-AS1"
"100130581","100130581","LINC00910",7,4542,"IGIS","LINC00910"
"100130587","100130587","LOC100130587",10,6528,"IGIS","LOC100130587"
"100130613","100130613","PRR32",2,1228,"IGIS","PRR32"
"100130673","100130673","LOC100130673",1,1598,"IGIS","LOC100130673"
"100130691","100130691","LOC100130691",9,5206,"IGIS","LOC100130691"
"100130698","100130698","LOC100130698",3,13200,"IGIS","LOC100130698"
"100130700","100130700","LOC100130700",3,601,"IGIS","LOC100130700"
"100130705","100130705","LOC100130705",2,3803,"IGIS","LOC100130705"
"100130717","100130717","CECR5-AS1",3,789,"IGIS","CECR5-AS1"
"100130733","100130733","LRRC70",2,2249,"IGIS","LRRC70"
"100130742","100130742","LRRC69",8,1323,"IGIS","LRRC69"
"100130744","100130744","LOC100130744",2,2599,"IGIS","LOC100130744"
"100130771","100130771","EFCAB10",5,764,"IGIS","EFCAB10"
"100130776","100130776","AGAP2-AS1",2,1531,"IGIS","AGAP2-AS1"
"100130827","100130827","SBK3",4,1270,"IGIS","SBK3"
"100130849","100130849","LOC100130849",5,564,"IGIS","LOC100130849"
"100130855","100130855","USP3-AS1",3,1722,"IGIS","USP3-AS1"
"100130872","100130872","LOC100130872",4,4981,"IGIS","LOC100130872"
"100130876","100130876","LOC100130876",3,2897,"IGIS","LOC100130876"
"100130880","100130880","LOC100130880",4,577,"IGIS","LOC100130880"
"100130887","100130887","ATE1-AS1",8,3276,"IGIS","ATE1-AS1"
"100130889","100130889","PSORS1C3",3,593,"IGIS","PSORS1C3"
"100130890","100130890","TSTD3",6,2468,"IGIS","TSTD3"
"100130894","100130894","VAC14-AS1",6,2227,"IGIS","VAC14-AS1"
"100130899","100130899","LOC100130899",1,4246,"IGIS","LOC100130899"
"100130933","100130933","SMIM6",5,1740,"IGIS","SMIM6"
"100130934","100130934","ZNF663P",1,1151,"IGIS","ZNF663P"
"100130935","100130935","CSAG4",4,755,"IGIS","CSAG4"
"100130938","100130938","LOC100130938",6,2217,"IGIS","LOC100130938"
"100130950","100130950","LOC100130950",8,1728,"IGIS","LOC100130950"
"100130954","100130954","LINC01502",6,2638,"IGIS","LINC01502"
"100130958","100130958","SYCE1L",11,877,"IGIS","SYCE1L"
"100130964","100130964","LOC100130964",5,520,"IGIS","LOC100130964"
"100130967","100130967","C6orf99",10,2318,"IGIS","C6orf99"
"100130987","100130987","LOC100130987",4,850,"IGIS","LOC100130987"
"100130988","100130988","C7orf72",9,1404,"IGIS","C7orf72"
"100130992","100130992","LOC100130992",1,6477,"IGIS","LOC100130992"
"100131017","100131017","ZNF316",12,12334,"IGIS","ZNF316"
"100131047","100131047","LOC100131047",5,2125,"IGIS","LOC100131047"
"100131060","100131060","LINC01135",4,1123,"IGIS","LINC01135"
"100131067","100131067","CKMT2-AS1",6,4706,"IGIS","CKMT2-AS1"
"100131089","100131089","SRP14-AS1",8,3729,"IGIS","SRP14-AS1"
"100131094","100131094","DPP9-AS1",3,3071,"IGIS","DPP9-AS1"
"100131096","100131096","TNRC6C-AS1",2,3189,"IGIS","TNRC6C-AS1"
"100131107","100131107","LOC100131107",3,3753,"IGIS","LOC100131107"
"100131117","100131117","ZBTB20-AS1",9,1719,"IGIS","ZBTB20-AS1"
"100131137","100131137","BSPH1",12,1358,"IGIS","BSPH1"
"100131138","100131138","LINC01405",2,361,"IGIS","LINC01405"
"100131176","100131176","WDR86-AS1",7,1081,"IGIS","WDR86-AS1"
"100131187","100131187","TSTD1",5,1032,"IGIS","TSTD1"
"100131193","100131193","CCDC183-AS1",5,2386,"IGIS","CCDC183-AS1"
"100131205","100131205","RPL21P28",1,566,"IGIS","RPL21P28"
"100131208","100131208","SNAP25-AS1",5,2959,"IGIS","SNAP25-AS1"
"100131211","100131211","TMEM194B",13,4860,"IGIS","TMEM194B"
"100131213","100131213","ZNF503-AS2",7,3439,"IGIS","ZNF503-AS2"
"100131234","100131234","MIR181A1HG",3,604,"IGIS","MIR181A1HG"
"100131244","100131244","ANKRD63",1,1143,"IGIS","ANKRD63"
"100131257","100131257","LOC100131257",1,21017,"IGIS","LOC100131257"
"100131270","100131270","LOC100131270",6,2295,"IGIS","LOC100131270"
"100131289","100131289","LOC100131289",3,828,"IGIS","LOC100131289"
"100131303","100131303","LOC100131303",2,1185,"IGIS","LOC100131303"
"100131315","100131315","LOC100131315",2,585,"IGIS","LOC100131315"
"100131320","100131320","RAB6C-AS1",6,2460,"IGIS","RAB6C-AS1"
"100131347","100131347","LOC100131347",5,2305,"IGIS","LOC100131347"
"100131366","100131366","LINC00605",3,1558,"IGIS","LINC00605"
"100131372","100131372","LOC100131372",3,10025,"IGIS","LOC100131372"
"100131378","100131378","C11orf91",2,903,"IGIS","C11orf91"
"100131390","100131390","SP9",2,1455,"IGIS","SP9"
"100131395","100131395","LOC100131395",4,13832,"IGIS","LOC100131395"
"100131434","100131434","LINC00893",10,2351,"IGIS","LINC00893"
"100131439","100131439","CD300LD",4,644,"IGIS","CD300LD"
"100131454","100131454","DBIL5P",1,3004,"IGIS","DBIL5P"
"100131472","100131472","LOC100131472",6,1743,"IGIS","LOC100131472"
"100131496","100131496","LOC100131496",1,2253,"IGIS","LOC100131496"
"100131530","100131530","",3,5952,"IGIS",""
"100131532","100131532","LOC100131532",3,2839,"IGIS","LOC100131532"
"100131539","100131539","ZNF705E",5,3441,"IGIS","ZNF705E"
"100131551","100131551","LINC00887",3,3014,"IGIS","LINC00887"
"100131561","100131561","FKSG29",1,608,"IGIS","FKSG29"
"100131564","100131564","LOC100131564",9,4033,"IGIS","LOC100131564"
"100131608","100131608","PRR23D1",12,4266,"IGIS","PRR23D1"
"100131626","100131626","LOC100131626",5,860,"IGIS","LOC100131626"
"100131635","100131635","LOC100131635",3,338,"IGIS","LOC100131635"
"100131655","100131655","LOC100131655",3,1295,"IGIS","LOC100131655"
"100131691","100131691","LOC100131691",6,2606,"IGIS","LOC100131691"
"100131726","100131726","FAM83A-AS1",3,1158,"IGIS","FAM83A-AS1"
"100131733","100131733","USP30-AS1",2,978,"IGIS","USP30-AS1"
"100131755","100131755","ARMCX4",25,19596,"IGIS","ARMCX4"
"100131801","100131801","PET100",9,768,"IGIS","PET100"
"100131814","100131814","LINC00271",4,1636,"IGIS","LINC00271"
"100131816","100131816","UBE2DNL",1,740,"IGIS","UBE2DNL"
"100131825","100131825","CADM3-AS1",4,3294,"IGIS","CADM3-AS1"
"100131827","100131827","ZNF717",34,16574,"IGIS","ZNF717"
"100131897","100131897","FAM196B",4,3548,"IGIS","FAM196B"
"100131902","100131902","KRTAP25-1",1,370,"IGIS","KRTAP25-1"
"100131980","100131980","ZNF705G",9,1826,"IGIS","ZNF705G"
"100131997","100131997","FAM27E3",2,1507,"IGIS","FAM27E3"
"100131998","100131998","RRN3P3",7,2492,"IGIS","RRN3P3"
"100132004","100132004","LOC100132004",8,1596,"IGIS","LOC100132004"
"100132057","100132057","LOC100132057",9,1485,"IGIS","LOC100132057"
"100132062","100132062","LOC100132062",3,4370,"IGIS","LOC100132062"
"100132074","100132074","FOXO6",14,9255,"IGIS","FOXO6"
"100132077","100132077","LOC100132077",3,2162,"IGIS","LOC100132077"
"100132078","100132078","LOC100132078",4,2587,"IGIS","LOC100132078"
"100132101","100132101","HERC2P7",3,1764,"IGIS","HERC2P7"
"100132103","100132103","FAM66E",7,1434,"IGIS","FAM66E"
"100132111","100132111","LOC100132111",4,761,"IGIS","LOC100132111"
"100132116","100132116","ACTA2-AS1",8,2532,"IGIS","ACTA2-AS1"
"100132146","100132146","LOC100132146",3,1826,"IGIS","LOC100132146"
"100132154","100132154","LOC100132154",15,3214,"IGIS","LOC100132154"
"100132159","100132159","CALML3-AS1",7,7306,"IGIS","CALML3-AS1"
"100132163","100132163","PHKA2-AS1",3,1296,"IGIS","PHKA2-AS1"
"100132169","100132169","WASIR2",4,2236,"IGIS","WASIR2"
"100132174","100132174","LOC100132174",2,2281,"IGIS","LOC100132174"
"100132202","100132202","LOC100132202",30,5935,"IGIS","LOC100132202"
"100132215","100132215","LOC100132215",6,2371,"IGIS","LOC100132215"
"100132234","100132234","LINC00543",1,1838,"external","LINC00543"
"100132247","100132247","NPIPB5",7,3817,"IGIS","NPIPB5"
"100132249","100132249","LOC100132249",2,2414,"IGIS","LOC100132249"
"100132273","100132273","NDUFA6-AS1",5,1658,"IGIS","NDUFA6-AS1"
"100132285","100132285","KIR2DS2",58,9332,"IGIS","KIR2DS2"
"100132287","100132287","LOC100132287",3,4370,"IGIS","LOC100132287"
"100132288","100132288","TEKT4P2",6,3214,"IGIS","TEKT4P2"
"100132304","100132304","LOC100132304",10,1846,"IGIS","LOC100132304"
"100132341","100132341","CLUHP3",9,1789,"IGIS","CLUHP3"
"100132352","100132352","LOC100132352",6,1284,"IGIS","LOC100132352"
"100132354","100132354","LINC01512",2,2282,"IGIS","LINC01512"
"100132356","100132356","LOC100132356",1,1785,"IGIS","LOC100132356"
"100132386","100132386","KRTAP4-9",1,1100,"IGIS","KRTAP4-9"
"100132396","100132396","ZNF705B",7,1207,"IGIS","ZNF705B"
"100132399","100132399","GAGE12D",5,585,"IGIS","GAGE12D"
"100132403","100132403","FAM157B",7,1278,"IGIS","FAM157B"
"100132406","100132406","NBPF10",86,10916,"IGIS","NBPF10"
"100132417","100132417","FCGR1C",6,1335,"IGIS","FCGR1C"
"100132463","100132463","CLDN24",1,663,"IGIS","CLDN24"
"100132464","100132464","FAM99B",3,1066,"IGIS","FAM99B"
"100132476","100132476","KRTAP4-7",1,938,"IGIS","KRTAP4-7"
"100132526","100132526","FGD5P1",2,3374,"IGIS","FGD5P1"
"100132529","100132529","LOC100132529",4,810,"IGIS","LOC100132529"
"100132541","100132541","GXYLT1P3",4,2292,"IGIS","GXYLT1P3"
"100132565","100132565","GOLGA8F",18,4511,"IGIS","GOLGA8F"
"100132594","100132594","PGAM1P5",5,2148,"IGIS","PGAM1P5"
"100132596","100132596","XGY2",3,363,"IGIS","XGY2"
"100132618","100132618","ZRANB2-AS1",3,1678,"IGIS","ZRANB2-AS1"
"100132677","100132677","BSN-AS2",3,2603,"IGIS","BSN-AS2"
"100132686","100132686","LOC100132686",1,1132,"external","LOC100132686"
"100132705","100132705","LOC100132705",2,434,"IGIS","LOC100132705"
"100132707","100132707","PAXIP1OS",9,1927,"IGIS","PAXIP1OS"
"100132708","100132708","CYP4F30P",5,2250,"IGIS","CYP4F30P"
"100132724","100132724","DCAF13P3",1,2445,"IGIS","DCAF13P3"
"100132731","100132731","LOC100132731",41,11818,"IGIS","LOC100132731"
"100132735","100132735","LOC100132735",3,1294,"IGIS","LOC100132735"
"100132741","100132741","LOC100132741",3,1064,"IGIS","LOC100132741"
"100132774","100132774","KDM4A-AS1",5,1574,"IGIS","KDM4A-AS1"
"100132781","100132781","LOC100132781",2,2138,"IGIS","LOC100132781"
"100132813","100132813","LOC100132813",6,9069,"IGIS","LOC100132813"
"100132815","100132815","IPO5P1",5,5511,"IGIS","IPO5P1"
"100132831","100132831","LOC100132831",1,1980,"IGIS","LOC100132831"
"100132832","100132832","PMS2P9",5,2332,"IGIS","PMS2P9"
"100132874","100132874","LOC100132874",1,4127,"IGIS","LOC100132874"
"100132891","100132891","LOC100132891",6,5109,"IGIS","LOC100132891"
"100132911","100132911","DPH3P1",1,1626,"IGIS","DPH3P1"
"100132916","100132916","FAM159B",3,967,"IGIS","FAM159B"
"100132923","100132923","FAM66D",9,1735,"IGIS","FAM66D"
"100132929","100132929","FAM25BP",3,349,"IGIS","FAM25BP"
"100132948","100132948","FAM27C",2,703,"IGIS","FAM27C"
"100132963","100132963","SMIM9",5,1016,"IGIS","SMIM9"
"100132967","100132967","FAM223A",1,713,"IGIS","FAM223A"
"100132979","100132979","GOLGA8DP",18,5339,"IGIS","GOLGA8DP"
"100132987","100132987","LINC00856",2,2815,"IGIS","LINC00856"
"100132994","100132994","CXorf49B",6,1851,"IGIS","CXorf49B"
"100133036","100133036","FAM95B1",5,1543,"IGIS","FAM95B1"
"100133050","100133050","LOC100133050",4,701,"IGIS","LOC100133050"
"100133053","100133053","CXorf51B",2,438,"IGIS","CXorf51B"
"100133077","100133077","LOC100133077",16,7345,"IGIS","LOC100133077"
"100133091","100133091","LOC100133091",3,2686,"IGIS","LOC100133091"
"100133093","100133093","FAM25G",3,335,"IGIS","FAM25G"
"100133121","100133121","FAM27B",2,703,"IGIS","FAM27B"
"100133123","100133123","LINC01203",7,580,"IGIS","LINC01203"
"100133144","100133144","",6,1214,"IGIS",""
"100133161","100133161","LINC01001",3,4614,"IGIS","LINC01001"
"100133172","100133172","FAM66A",5,775,"IGIS","FAM66A"
"100133182","100133182","LOC100133182",3,6068,"IGIS","LOC100133182"
"100133204","100133204","C9orf147",13,1672,"IGIS","C9orf147"
"100133205","100133205","LINC00240",3,977,"IGIS","LINC00240"
"100133220","100133220","GOLGA6L3",20,3381,"IGIS","GOLGA6L3"
"100133234","100133234","SBF1P1",1,6125,"IGIS","SBF1P1"
"100133251","100133251","PRR23D2",7,2877,"IGIS","PRR23D2"
"100133267","100133267","LOC100133267",2,240,"IGIS","LOC100133267"
"100133286","100133286","LOC100133286",4,1221,"IGIS","LOC100133286"
"100133301","100133301","FAM231B",1,638,"IGIS","FAM231B"
"100133308","100133308","RSU1P2",9,1844,"IGIS","RSU1P2"
"100133311","100133311","HOXA-AS3",4,4168,"IGIS","HOXA-AS3"
"100133315","100133315","LOC100133315",7,1245,"IGIS","LOC100133315"
"100133319","100133319","PRO1804",1,2038,"external","PRO1804"
"100133331","100133331","LOC100133331",3,4273,"IGIS","LOC100133331"
"100133400","100133400","LOC100133400",3,903,"IGIS","LOC100133400"
"100133445","100133445","",2,963,"IGIS",""
"100133461","100133461","LOC100133461",3,1033,"IGIS","LOC100133461"
"100133545","100133545","MRPL23-AS1",4,1904,"IGIS","MRPL23-AS1"
"100133612","100133612","LINC01134",4,1952,"IGIS","LINC01134"
"100133669","100133669","LOC100133669",2,702,"IGIS","LOC100133669"
"100133746","100133746","",3,718,"IGIS",""
"100133920","100133920","LOC100133920",4,2028,"IGIS","LOC100133920"
"100133941","100133941","CD24",16,14388,"IGIS","CD24"
"100133957","100133957","UXT-AS1",2,565,"IGIS","UXT-AS1"
"100133985","100133985","LOC100133985",2,661,"IGIS","LOC100133985"
"100133991","100133991","MAP3K14-AS1",8,1714,"IGIS","MAP3K14-AS1"
"100134015","100134015","UBOX5-AS1",7,1794,"IGIS","UBOX5-AS1"
"100134040","100134040","LOC100134040",18,5807,"IGIS","LOC100134040"
"100134091","100134091","LOC100134091",8,766,"IGIS","LOC100134091"
"100134229","100134229","JHDM1D-AS1",1,2380,"IGIS","JHDM1D-AS1"
"100134237","100134237","LOC100134237",1,2815,"IGIS","LOC100134237"
"100134259","100134259","LINC01119",3,1210,"IGIS","LINC01119"
"100134317","100134317","LOC100134317",2,597,"IGIS","LOC100134317"
"100134368","100134368","LOC100134368",3,1571,"IGIS","LOC100134368"
"100134391","100134391","LOC100134391",6,1140,"IGIS","LOC100134391"
"100134423","100134423","LOC100134423",2,662,"IGIS","LOC100134423"
"100134444","100134444","KCNJ18",5,3804,"IGIS","KCNJ18"
"100134713","100134713","NDUFB2-AS1",2,1648,"IGIS","NDUFB2-AS1"
"100134822","100134822","LOC100134822",15,2265,"IGIS","LOC100134822"
"100134868","100134868","LOC100134868",5,1555,"IGIS","LOC100134868"
"100134869","100134869","UBE2Q2P2",5,1595,"IGIS","UBE2Q2P2"
"100134934","100134934","TEN1",4,997,"IGIS","TEN1"
"100134938","100134938","UPK3BL",6,1342,"IGIS","UPK3BL"
"100137047","100137047","JMJD7",8,1422,"IGIS","JMJD7"
"100137049","100137049","PLA2G4B",20,2735,"IGIS","PLA2G4B"
"10014","10014","HDAC5",36,8327,"IGIS","HDAC5"
"100141515","100141515","C17orf99",10,2416,"IGIS","C17orf99"
"100142659","100142659","CTAGE8",1,3111,"IGIS","CTAGE8"
"100144595","100144595","LOC100144595",5,2362,"IGIS","LOC100144595"
"100144596","100144596","LINC00029",4,1749,"IGIS","LINC00029"
"100144597","100144597","LINC01056",6,1234,"IGIS","LINC01056"
"100144602","100144602","EPHA5-AS1",4,1177,"IGIS","EPHA5-AS1"
"100144603","100144603","CHKB-AS1",6,1313,"IGIS","CHKB-AS1"
"100144604","100144604","LINC00930",4,1762,"IGIS","LINC00930"
"100144748","100144748","KLLN",1,4277,"IGIS","KLLN"
"100147744","100147744","RNU7-1",1,63,"IGIS","RNU7-1"
"100147773","100147773","LOC100147773",6,4297,"IGIS","LOC100147773"
"10015","10015","PDCD6IP",20,6864,"IGIS","PDCD6IP"
"100151643","100151643","KRTAP20-4",1,224,"IGIS","KRTAP20-4"
"100151683","100151683","RNU4ATAC",1,130,"IGIS","RNU4ATAC"
"100151684","100151684","RNU6ATAC",1,125,"IGIS","RNU6ATAC"
"100158262","100158262","SCARNA9L",1,348,"IGIS","SCARNA9L"
"10016","10016","PDCD6",16,3420,"IGIS","PDCD6"
"100169751","100169751","RNA5S1",1,121,"IGIS","RNA5S1"
"100169752","100169752","TEX36-AS1",5,749,"IGIS","TEX36-AS1"
"100169753","100169753","RNA5S2",1,121,"IGIS","RNA5S2"
"100169754","100169754","RNA5S3",1,121,"IGIS","RNA5S3"
"100169755","100169755","RNA5S4",1,121,"IGIS","RNA5S4"
"100169756","100169756","RNA5S5",1,121,"IGIS","RNA5S5"
"100169757","100169757","RNA5S6",1,121,"IGIS","RNA5S6"
"100169758","100169758","RNA5S7",1,121,"IGIS","RNA5S7"
"100169759","100169759","RNA5S8",1,121,"IGIS","RNA5S8"
"100169760","100169760","RNA5S9",1,121,"IGIS","RNA5S9"
"100169761","100169761","RNA5S10",1,121,"IGIS","RNA5S10"
"100169762","100169762","RNA5S11",1,121,"IGIS","RNA5S11"
"100169763","100169763","RNA5S12",1,121,"IGIS","RNA5S12"
"100169764","100169764","RNA5S13",1,121,"IGIS","RNA5S13"
"100169765","100169765","RNA5S14",1,121,"IGIS","RNA5S14"
"100169766","100169766","RNA5S15",1,121,"IGIS","RNA5S15"
"100169767","100169767","RNA5S16",1,121,"IGIS","RNA5S16"
"100169768","100169768","RNA5S17",1,121,"IGIS","RNA5S17"
"100169851","100169851","PATE3",3,1336,"IGIS","PATE3"
"100169890","100169890","PEG3-AS1",1,1314,"IGIS","PEG3-AS1"
"100169951","100169951","SNAR-A3",1,121,"IGIS","SNAR-A3"
"100169952","100169952","SNAR-A5",1,121,"IGIS","SNAR-A5"
"100169953","100169953","SNAR-A7",1,121,"IGIS","SNAR-A7"
"100169954","100169954","SNAR-A11",1,121,"IGIS","SNAR-A11"
"100169955","100169955","SNAR-A9",1,121,"IGIS","SNAR-A9"
"100169956","100169956","SNAR-A4",1,121,"IGIS","SNAR-A4"
"100169957","100169957","SNAR-A6",1,121,"IGIS","SNAR-A6"
"100169958","100169958","SNAR-A8",1,121,"IGIS","SNAR-A8"
"100169959","100169959","SNAR-A13",1,122,"IGIS","SNAR-A13"
"100169989","100169989","DBIL5P2",1,1692,"IGIS","DBIL5P2"
